Entry ID,[Event ID],[Event Name],Task ID,[Task Name]
2,2,_WAIT_LOOP,1.0,???
3,2,_WAIT_LOOP,29,???
4,2,_WAIT_LOOP,0,???
5,2,_WAIT_LOOP,268435714,???
6,2,_WAIT_LOOP,67108864,???
7,2,_WAIT_LOOP,0.0,???
8,2,_WAIT_LOOP,4,???
9,2,_WAIT_LOOP,29,???
10,2,_WAIT_LOOP,36,???
11,2,_WAIT_LOOP,16,???
12,2,_WAIT_LOOP,67108864,???
13,2,_WAIT_LOOP,1.0,???
14,2,_WAIT_LOOP,29,???
15,2,_WAIT_LOOP,10,???
16,2,_WAIT_LOOP,4294967232,???
17,2,_WAIT_LOOP,167772160,???
18,2,_WAIT_LOOP,67108864,???
19,2,_WAIT_LOOP,2.382207389352189e-43,???
20,2,_WAIT_LOOP,5,???
21,2,_WAIT_LOOP,268435585,???
22,2,_WAIT_LOOP,67108864,???
23,2,_WAIT_LOOP,0.0,???
24,2,_WAIT_LOOP,10,???
25,2,_WAIT_LOOP,29,???
26,2,_WAIT_LOOP,10,???
27,2,_WAIT_LOOP,316,???
28,2,_WAIT_LOOP,206,???
29,2,_WAIT_LOOP,0,???
30,2,_WAIT_LOOP,268435725,???
31,2,_WAIT_LOOP,67108864,???
32,2,_WAIT_LOOP,1.0,???
33,2,_WAIT_LOOP,4,???
34,2,_WAIT_LOOP,29,???
35,2,_WAIT_LOOP,36,???
36,2,_WAIT_LOOP,16,???
37,2,_WAIT_LOOP,67108864,???
38,2,_WAIT_LOOP,30.0,???
39,2,_WAIT_LOOP,29,???
40,2,_WAIT_LOOP,11,???
41,2,_WAIT_LOOP,183996,???
42,2,_WAIT_LOOP,10,???
43,2,_WAIT_LOOP,4,???
44,2,_WAIT_LOOP,11,???
45,2,_WAIT_LOOP,248,???
46,2,_WAIT_LOOP,0,???
47,2,_WAIT_LOOP,268435717,???
48,2,_WAIT_LOOP,67108864,???
49,2,_WAIT_LOOP,0.0,???
50,2,_WAIT_LOOP,1,???
51,2,_WAIT_LOOP,29,???
52,2,_WAIT_LOOP,104,???
53,2,_WAIT_LOOP,215,???
54,2,_WAIT_LOOP,67108864,???
55,2,_WAIT_LOOP,0.0,???
56,2,_WAIT_LOOP,29,???
57,2,_WAIT_LOOP,192650,???
58,2,_WAIT_LOOP,7,???
59,2,_WAIT_LOOP,1073741825,???
60,2,_WAIT_LOOP,1342177294,???
61,2,_WAIT_LOOP,10,???
62,2,_WAIT_LOOP,29,???
63,2,_WAIT_LOOP,16,???
64,2,_WAIT_LOOP,67108864,???
65,2,_WAIT_LOOP,20.0,???
66,2,_WAIT_LOOP,29,???
67,2,_WAIT_LOOP,216,???
68,2,_WAIT_LOOP,1073741825,???
69,2,_WAIT_LOOP,29,???
70,2,_WAIT_LOOP,16,???
71,2,_WAIT_LOOP,67108864,???
72,2,_WAIT_LOOP,25.0,???
73,2,_WAIT_LOOP,29,???
74,2,_WAIT_LOOP,11,???
75,2,_WAIT_LOOP,552,???
76,2,_WAIT_LOOP,10,???
77,2,_WAIT_LOOP,4,???
78,2,_WAIT_LOOP,0,???
79,2,_WAIT_LOOP,268435718,???
80,2,_WAIT_LOOP,268435596,???
81,2,_WAIT_LOOP,1,???
82,2,_WAIT_LOOP,29,???
83,2,_WAIT_LOOP,20,???
84,2,_WAIT_LOOP,11,???
85,2,_WAIT_LOOP,17536,???
86,2,_WAIT_LOOP,10,???
87,2,_WAIT_LOOP,4,???
88,2,_WAIT_LOOP,0,???
89,2,_WAIT_LOOP,1342177332,???
90,2,_WAIT_LOOP,67108864,???
91,2,_WAIT_LOOP,1994.0,???
92,2,_WAIT_LOOP,3,???
93,2,_WAIT_LOOP,29,???
94,2,_WAIT_LOOP,48,???
95,2,_WAIT_LOOP,13,???
96,2,_WAIT_LOOP,60,???
97,2,_WAIT_LOOP,67108864,???
98,2,_WAIT_LOOP,5.0,???
99,2,_WAIT_LOOP,29,???
100,2,_WAIT_LOOP,16,???
101,2,_WAIT_LOOP,67108864,???
102,2,_WAIT_LOOP,5.0,???
103,2,_WAIT_LOOP,29,???
104,2,_WAIT_LOOP,10,???
105,2,_WAIT_LOOP,4,???
106,2,_WAIT_LOOP,12,???
0,3,_SP_ATTACK,9,???
1,3,_SP_ATTACK,67108864,???
2,3,_SP_ATTACK,1.0,???
3,3,_SP_ATTACK,29,???
4,3,_SP_ATTACK,3,???
5,3,_SP_ATTACK,268435722,???
6,3,_SP_ATTACK,29,???
7,3,_SP_ATTACK,6,???
8,3,_SP_ATTACK,0,???
9,3,_SP_ATTACK,44,???
10,3,_SP_ATTACK,1,???
11,3,_SP_ATTACK,44,???
12,3,_SP_ATTACK,2,???
13,3,_SP_ATTACK,76,???
14,3,_SP_ATTACK,3,???
15,3,_SP_ATTACK,164,???
16,3,_SP_ATTACK,4,???
17,3,_SP_ATTACK,196,???
18,3,_SP_ATTACK,4294967295,???
19,3,_SP_ATTACK,264,???
20,3,_SP_ATTACK,10,???
21,3,_SP_ATTACK,264,???
22,3,_SP_ATTACK,5,???
23,3,_SP_ATTACK,268435722,???
24,3,_SP_ATTACK,67108864,???
25,3,_SP_ATTACK,0.0,???
26,3,_SP_ATTACK,10,???
27,3,_SP_ATTACK,29,???
28,3,_SP_ATTACK,11,???
29,3,_SP_ATTACK,6852,???
30,3,_SP_ATTACK,10,???
31,3,_SP_ATTACK,224,???
32,3,_SP_ATTACK,5,???
33,3,_SP_ATTACK,268435722,???
34,3,_SP_ATTACK,67108864,???
35,3,_SP_ATTACK,0.0,???
36,3,_SP_ATTACK,10,???
37,3,_SP_ATTACK,29,???
38,3,_SP_ATTACK,60,???
39,3,_SP_ATTACK,67108864,???
40,3,_SP_ATTACK,5.0,???
41,3,_SP_ATTACK,29,???
42,3,_SP_ATTACK,209,???
43,3,_SP_ATTACK,11,???
44,3,_SP_ATTACK,6728,???
45,3,_SP_ATTACK,208,???
46,3,_SP_ATTACK,16,???
47,3,_SP_ATTACK,67108864,???
48,3,_SP_ATTACK,2.0,???
49,3,_SP_ATTACK,29,???
50,3,_SP_ATTACK,59,???
51,3,_SP_ATTACK,67108864,???
52,3,_SP_ATTACK,5.0,???
53,3,_SP_ATTACK,29,???
54,3,_SP_ATTACK,10,???
55,3,_SP_ATTACK,128,???
56,3,_SP_ATTACK,5,???
57,3,_SP_ATTACK,268435722,???
58,3,_SP_ATTACK,67108864,???
59,3,_SP_ATTACK,0.0,???
60,3,_SP_ATTACK,10,???
61,3,_SP_ATTACK,29,???
62,3,_SP_ATTACK,11,???
63,3,_SP_ATTACK,6876,???
64,3,_SP_ATTACK,10,???
65,3,_SP_ATTACK,88,???
66,3,_SP_ATTACK,5,???
67,3,_SP_ATTACK,268435722,???
68,3,_SP_ATTACK,67108864,???
69,3,_SP_ATTACK,0.0,???
70,3,_SP_ATTACK,10,???
71,3,_SP_ATTACK,29,???
72,3,_SP_ATTACK,60,???
73,3,_SP_ATTACK,67108864,???
74,3,_SP_ATTACK,5.0,???
75,3,_SP_ATTACK,29,???
76,3,_SP_ATTACK,209,???
77,3,_SP_ATTACK,11,???
78,3,_SP_ATTACK,6728,???
79,3,_SP_ATTACK,59,???
80,3,_SP_ATTACK,67108864,???
81,3,_SP_ATTACK,5.0,???
82,3,_SP_ATTACK,29,???
83,3,_SP_ATTACK,10,???
84,3,_SP_ATTACK,12,???
85,3,_SP_ATTACK,10,???
86,3,_SP_ATTACK,4,???
87,3,_SP_ATTACK,12,???
0,4,_WIN,9,???
1,4,_WIN,67108864,???
2,4,_WIN,1.0,???
3,4,_WIN,29,???
4,4,_WIN,215,???
5,4,_WIN,67108864,???
6,4,_WIN,0.0,???
7,4,_WIN,29,???
8,4,_WIN,192080,???
9,4,_WIN,7,???
10,4,_WIN,1073741825,???
11,4,_WIN,1342177294,???
12,4,_WIN,10,???
13,4,_WIN,29,???
14,4,_WIN,11,???
15,4,_WIN,2428,???
16,4,_WIN,211,???
17,4,_WIN,12,???
0,5,_LOSE,9,???
1,5,_LOSE,67108864,???
2,5,_LOSE,1.0,???
3,5,_LOSE,29,???
4,5,_LOSE,60,???
5,5,_LOSE,67108864,???
6,5,_LOSE,5.0,???
7,5,_LOSE,29,???
8,5,_LOSE,171,???
9,5,_LOSE,11,???
10,5,_LOSE,3568,???
11,5,_LOSE,43,???
12,5,_LOSE,192006,???
13,5,_LOSE,12,???
0,6,_GET_PLY,9,???
1,6,_GET_PLY,67108864,???
2,6,_GET_PLY,1.0,???
3,6,_GET_PLY,29,???
4,6,_GET_PLY,191,???
5,6,_GET_PLY,1342177290,???
6,6,_GET_PLY,29,???
7,6,_GET_PLY,5,???
8,6,_GET_PLY,268435656,???
9,6,_GET_PLY,1342177317,???
10,6,_GET_PLY,10,???
11,6,_GET_PLY,29,???
12,6,_GET_PLY,5,???
13,6,_GET_PLY,268435657,???
14,6,_GET_PLY,1342177318,???
15,6,_GET_PLY,10,???
16,6,_GET_PLY,29,???
17,6,_GET_PLY,5,???
18,6,_GET_PLY,268435658,???
19,6,_GET_PLY,1342177319,???
20,6,_GET_PLY,10,???
21,6,_GET_PLY,29,???
22,6,_GET_PLY,5,???
23,6,_GET_PLY,268435659,???
24,6,_GET_PLY,1342177320,???
25,6,_GET_PLY,10,???
26,6,_GET_PLY,29,???
27,6,_GET_PLY,5,???
28,6,_GET_PLY,268435660,???
29,6,_GET_PLY,1342177321,???
30,6,_GET_PLY,10,???
31,6,_GET_PLY,29,???
32,6,_GET_PLY,5,???
33,6,_GET_PLY,268435661,???
34,6,_GET_PLY,1342177322,???
35,6,_GET_PLY,10,???
36,6,_GET_PLY,29,???
37,6,_GET_PLY,5,???
38,6,_GET_PLY,268435662,???
39,6,_GET_PLY,1342177323,???
40,6,_GET_PLY,10,???
41,6,_GET_PLY,29,???
42,6,_GET_PLY,5,???
43,6,_GET_PLY,268435663,???
44,6,_GET_PLY,1342177324,???
45,6,_GET_PLY,10,???
46,6,_GET_PLY,29,???
47,6,_GET_PLY,5,???
48,6,_GET_PLY,268435664,???
49,6,_GET_PLY,1342177325,???
50,6,_GET_PLY,10,???
51,6,_GET_PLY,29,???
52,6,_GET_PLY,5,???
53,6,_GET_PLY,268435665,???
54,6,_GET_PLY,1342177326,???
55,6,_GET_PLY,10,???
56,6,_GET_PLY,29,???
57,6,_GET_PLY,5,???
58,6,_GET_PLY,268435666,???
59,6,_GET_PLY,1342177327,???
60,6,_GET_PLY,10,???
61,6,_GET_PLY,29,???
62,6,_GET_PLY,5,???
63,6,_GET_PLY,268435667,???
64,6,_GET_PLY,1342177328,???
65,6,_GET_PLY,10,???
66,6,_GET_PLY,29,???
67,6,_GET_PLY,5,???
68,6,_GET_PLY,268435668,???
69,6,_GET_PLY,1342177329,???
70,6,_GET_PLY,10,???
71,6,_GET_PLY,29,???
72,6,_GET_PLY,5,???
73,6,_GET_PLY,268435669,???
74,6,_GET_PLY,1342177330,???
75,6,_GET_PLY,10,???
76,6,_GET_PLY,29,???
77,6,_GET_PLY,5,???
78,6,_GET_PLY,268435670,???
79,6,_GET_PLY,1342177331,???
80,6,_GET_PLY,10,???
81,6,_GET_PLY,29,???
82,6,_GET_PLY,12,???
0,7,_GET_ENE,9,???
1,7,_GET_ENE,67108864,???
2,7,_GET_ENE,1.0,???
3,7,_GET_ENE,29,???
4,7,_GET_ENE,191,???
5,7,_GET_ENE,67108864,???
6,7,_GET_ENE,9000.0,???
7,7,_GET_ENE,29,???
8,7,_GET_ENE,5,???
9,7,_GET_ENE,268435676,???
10,7,_GET_ENE,1342177317,???
11,7,_GET_ENE,10,???
12,7,_GET_ENE,29,???
13,7,_GET_ENE,5,???
14,7,_GET_ENE,268435677,???
15,7,_GET_ENE,1342177318,???
16,7,_GET_ENE,10,???
17,7,_GET_ENE,29,???
18,7,_GET_ENE,5,???
19,7,_GET_ENE,268435678,???
20,7,_GET_ENE,1342177319,???
21,7,_GET_ENE,10,???
22,7,_GET_ENE,29,???
23,7,_GET_ENE,5,???
24,7,_GET_ENE,268435679,???
25,7,_GET_ENE,1342177320,???
26,7,_GET_ENE,10,???
27,7,_GET_ENE,29,???
28,7,_GET_ENE,5,???
29,7,_GET_ENE,268435680,???
30,7,_GET_ENE,1342177321,???
31,7,_GET_ENE,10,???
32,7,_GET_ENE,29,???
33,7,_GET_ENE,5,???
34,7,_GET_ENE,268435681,???
35,7,_GET_ENE,1342177322,???
36,7,_GET_ENE,10,???
37,7,_GET_ENE,29,???
38,7,_GET_ENE,5,???
39,7,_GET_ENE,268435682,???
40,7,_GET_ENE,1342177323,???
41,7,_GET_ENE,10,???
42,7,_GET_ENE,29,???
43,7,_GET_ENE,5,???
44,7,_GET_ENE,268435683,???
45,7,_GET_ENE,1342177324,???
46,7,_GET_ENE,10,???
47,7,_GET_ENE,29,???
48,7,_GET_ENE,5,???
49,7,_GET_ENE,268435684,???
50,7,_GET_ENE,1342177325,???
51,7,_GET_ENE,10,???
52,7,_GET_ENE,29,???
53,7,_GET_ENE,5,???
54,7,_GET_ENE,268435685,???
55,7,_GET_ENE,1342177326,???
56,7,_GET_ENE,10,???
57,7,_GET_ENE,29,???
58,7,_GET_ENE,5,???
59,7,_GET_ENE,268435686,???
60,7,_GET_ENE,1342177327,???
61,7,_GET_ENE,10,???
62,7,_GET_ENE,29,???
63,7,_GET_ENE,5,???
64,7,_GET_ENE,268435687,???
65,7,_GET_ENE,1342177328,???
66,7,_GET_ENE,10,???
67,7,_GET_ENE,29,???
68,7,_GET_ENE,5,???
69,7,_GET_ENE,268435688,???
70,7,_GET_ENE,1342177329,???
71,7,_GET_ENE,10,???
72,7,_GET_ENE,29,???
73,7,_GET_ENE,5,???
74,7,_GET_ENE,268435689,???
75,7,_GET_ENE,1342177330,???
76,7,_GET_ENE,10,???
77,7,_GET_ENE,29,???
78,7,_GET_ENE,5,???
79,7,_GET_ENE,268435690,???
80,7,_GET_ENE,1342177331,???
81,7,_GET_ENE,10,???
82,7,_GET_ENE,29,???
83,7,_GET_ENE,12,???
0,8,_TURN_CHK,9,???
1,8,_TURN_CHK,67108864,???
2,8,_TURN_CHK,1.0,???
3,8,_TURN_CHK,29,???
4,8,_TURN_CHK,3,???
5,8,_TURN_CHK,268435584,???
6,8,_TURN_CHK,29,???
7,8,_TURN_CHK,6,???
8,8,_TURN_CHK,0,???
9,8,_TURN_CHK,44,???
10,8,_TURN_CHK,1,???
11,8,_TURN_CHK,200,???
12,8,_TURN_CHK,2,???
13,8,_TURN_CHK,264,???
14,8,_TURN_CHK,3,???
15,8,_TURN_CHK,384,???
16,8,_TURN_CHK,4,???
17,8,_TURN_CHK,500,???
18,8,_TURN_CHK,4294967295,???
19,8,_TURN_CHK,556,???
20,8,_TURN_CHK,5,???
21,8,_TURN_CHK,268435584,???
22,8,_TURN_CHK,67108864,???
23,8,_TURN_CHK,1.0,???
24,8,_TURN_CHK,10,???
25,8,_TURN_CHK,29,???
26,8,_TURN_CHK,5,???
27,8,_TURN_CHK,268435586,???
28,8,_TURN_CHK,67108864,???
29,8,_TURN_CHK,0.0,???
30,8,_TURN_CHK,10,???
31,8,_TURN_CHK,29,???
32,8,_TURN_CHK,0,???
33,8,_TURN_CHK,536872782,???
34,8,_TURN_CHK,67108864,???
35,8,_TURN_CHK,0.0,???
36,8,_TURN_CHK,4,???
37,8,_TURN_CHK,29,???
38,8,_TURN_CHK,76,???
39,8,_TURN_CHK,55,???
40,8,_TURN_CHK,67108864,???
41,8,_TURN_CHK,4.0,???
42,8,_TURN_CHK,29,???
43,8,_TURN_CHK,67108864,???
44,8,_TURN_CHK,0.0,???
45,8,_TURN_CHK,29,???
46,8,_TURN_CHK,67108864,???
47,8,_TURN_CHK,0.0,???
48,8,_TURN_CHK,29,???
49,8,_TURN_CHK,11,???
50,8,_TURN_CHK,3532,???
51,8,_TURN_CHK,17,???
52,8,_TURN_CHK,67108864,???
53,8,_TURN_CHK,1870.0,Set Bit
54,8,_TURN_CHK,29,???
55,8,_TURN_CHK,10,???
56,8,_TURN_CHK,12,???
57,8,_TURN_CHK,11,???
58,8,_TURN_CHK,1392,???
59,8,_TURN_CHK,10,???
60,8,_TURN_CHK,400,???
61,8,_TURN_CHK,5,???
62,8,_TURN_CHK,268435584,???
63,8,_TURN_CHK,67108864,???
64,8,_TURN_CHK,2.0,???
65,8,_TURN_CHK,10,???
66,8,_TURN_CHK,29,???
67,8,_TURN_CHK,5,???
68,8,_TURN_CHK,268435586,???
69,8,_TURN_CHK,67108864,???
70,8,_TURN_CHK,1.0,???
71,8,_TURN_CHK,10,???
72,8,_TURN_CHK,29,???
73,8,_TURN_CHK,11,???
74,8,_TURN_CHK,852,???
75,8,_TURN_CHK,11,???
76,8,_TURN_CHK,1320,???
77,8,_TURN_CHK,10,???
78,8,_TURN_CHK,328,???
79,8,_TURN_CHK,5,???
80,8,_TURN_CHK,268435584,???
81,8,_TURN_CHK,67108864,???
82,8,_TURN_CHK,3.0,???
83,8,_TURN_CHK,10,???
84,8,_TURN_CHK,29,???
85,8,_TURN_CHK,5,???
86,8,_TURN_CHK,268435586,???
87,8,_TURN_CHK,67108864,???
88,8,_TURN_CHK,2.0,???
89,8,_TURN_CHK,10,???
90,8,_TURN_CHK,29,???
91,8,_TURN_CHK,11,???
92,8,_TURN_CHK,1256,???
93,8,_TURN_CHK,0,???
94,8,_TURN_CHK,536872785,???
95,8,_TURN_CHK,67108864,???
96,8,_TURN_CHK,0.0,???
97,8,_TURN_CHK,4,???
98,8,_TURN_CHK,29,???
99,8,_TURN_CHK,40,???
100,8,_TURN_CHK,226,???
101,8,_TURN_CHK,67108864,???
102,8,_TURN_CHK,16.0,???
103,8,_TURN_CHK,29,???
104,8,_TURN_CHK,67108864,???
105,8,_TURN_CHK,40.0,???
106,8,_TURN_CHK,29,???
107,8,_TURN_CHK,10,???
108,8,_TURN_CHK,4,???
109,8,_TURN_CHK,10,???
110,8,_TURN_CHK,200,???
111,8,_TURN_CHK,5,???
112,8,_TURN_CHK,268435584,???
113,8,_TURN_CHK,67108864,???
114,8,_TURN_CHK,0.0,???
115,8,_TURN_CHK,10,???
116,8,_TURN_CHK,29,???
117,8,_TURN_CHK,0,???
118,8,_TURN_CHK,536872785,???
119,8,_TURN_CHK,67108864,???
120,8,_TURN_CHK,0.0,???
121,8,_TURN_CHK,4,???
122,8,_TURN_CHK,29,???
123,8,_TURN_CHK,36,???
124,8,_TURN_CHK,11,???
125,8,_TURN_CHK,668,???
126,8,_TURN_CHK,17,???
127,8,_TURN_CHK,67108864,???
128,8,_TURN_CHK,1873.0,Set Bit
129,8,_TURN_CHK,29,???
130,8,_TURN_CHK,10,???
131,8,_TURN_CHK,36,???
132,8,_TURN_CHK,5,???
133,8,_TURN_CHK,268435586,???
134,8,_TURN_CHK,67108864,???
135,8,_TURN_CHK,3.0,???
136,8,_TURN_CHK,10,???
137,8,_TURN_CHK,29,???
138,8,_TURN_CHK,11,???
139,8,_TURN_CHK,1068,???
140,8,_TURN_CHK,10,???
141,8,_TURN_CHK,76,???
142,8,_TURN_CHK,5,???
143,8,_TURN_CHK,268435584,???
144,8,_TURN_CHK,67108864,???
145,8,_TURN_CHK,4.0,???
146,8,_TURN_CHK,10,???
147,8,_TURN_CHK,29,???
148,8,_TURN_CHK,5,???
149,8,_TURN_CHK,268435586,???
150,8,_TURN_CHK,67108864,???
151,8,_TURN_CHK,4.0,???
152,8,_TURN_CHK,10,???
153,8,_TURN_CHK,29,???
154,8,_TURN_CHK,11,???
155,8,_TURN_CHK,1004,???
156,8,_TURN_CHK,10,???
157,8,_TURN_CHK,12,???
158,8,_TURN_CHK,10,???
159,8,_TURN_CHK,4,???
160,8,_TURN_CHK,0,???
161,8,_TURN_CHK,536872784,???
162,8,_TURN_CHK,67108864,???
163,8,_TURN_CHK,1.0,???
164,8,_TURN_CHK,4,???
165,8,_TURN_CHK,29,???
166,8,_TURN_CHK,72,???
167,8,_TURN_CHK,0,???
168,8,_TURN_CHK,268435584,???
169,8,_TURN_CHK,67108864,???
170,8,_TURN_CHK,0.0,???
171,8,_TURN_CHK,5,???
172,8,_TURN_CHK,29,???
173,8,_TURN_CHK,20,???
174,8,_TURN_CHK,11,???
175,8,_TURN_CHK,183424,???
176,8,_TURN_CHK,10,???
177,8,_TURN_CHK,4,???
178,8,_TURN_CHK,18,???
179,8,_TURN_CHK,67108864,???
180,8,_TURN_CHK,1872.0,Unset Bit
181,8,_TURN_CHK,29,???
182,8,_TURN_CHK,10,???
183,8,_TURN_CHK,4,???
184,8,_TURN_CHK,12,???
0,9,_EV_SEL,9,???
1,9,_EV_SEL,67108864,???
2,9,_EV_SEL,1.0,???
3,9,_EV_SEL,29,???
4,9,_EV_SEL,0,???
5,9,_EV_SEL,268435718,???
6,9,_EV_SEL,268435596,???
7,9,_EV_SEL,0,???
8,9,_EV_SEL,29,???
9,9,_EV_SEL,368,???
10,9,_EV_SEL,5,???
11,9,_EV_SEL,268435596,???
12,9,_EV_SEL,67108864,???
13,9,_EV_SEL,10.0,???
14,9,_EV_SEL,15,???
15,9,_EV_SEL,29,???
16,9,_EV_SEL,5,???
17,9,_EV_SEL,268435597,???
18,9,_EV_SEL,67108864,???
19,9,_EV_SEL,1.0,???
20,9,_EV_SEL,14,???
21,9,_EV_SEL,29,???
22,9,_EV_SEL,3,???
23,9,_EV_SEL,268435597,???
24,9,_EV_SEL,29,???
25,9,_EV_SEL,8,???
26,9,_EV_SEL,0,???
27,9,_EV_SEL,60,???
28,9,_EV_SEL,1,???
29,9,_EV_SEL,60,???
30,9,_EV_SEL,2,???
31,9,_EV_SEL,84,???
32,9,_EV_SEL,3,???
33,9,_EV_SEL,92,???
34,9,_EV_SEL,4,???
35,9,_EV_SEL,100,???
36,9,_EV_SEL,5,???
37,9,_EV_SEL,108,???
38,9,_EV_SEL,6,???
39,9,_EV_SEL,116,???
40,9,_EV_SEL,4294967295,???
41,9,_EV_SEL,124,???
42,9,_EV_SEL,10,???
43,9,_EV_SEL,124,???
44,9,_EV_SEL,11,???
45,9,_EV_SEL,5116,???
46,9,_EV_SEL,17,???
47,9,_EV_SEL,67108864,???
48,9,_EV_SEL,1872.0,Set Bit
49,9,_EV_SEL,29,???
50,9,_EV_SEL,10,???
51,9,_EV_SEL,92,???
52,9,_EV_SEL,11,???
53,9,_EV_SEL,7224,???
54,9,_EV_SEL,10,???
55,9,_EV_SEL,76,???
56,9,_EV_SEL,11,???
57,9,_EV_SEL,9144,???
58,9,_EV_SEL,10,???
59,9,_EV_SEL,60,???
60,9,_EV_SEL,11,???
61,9,_EV_SEL,10860,???
62,9,_EV_SEL,10,???
63,9,_EV_SEL,44,???
64,9,_EV_SEL,11,???
65,9,_EV_SEL,12372,???
66,9,_EV_SEL,10,???
67,9,_EV_SEL,28,???
68,9,_EV_SEL,11,???
69,9,_EV_SEL,13680,???
70,9,_EV_SEL,10,???
71,9,_EV_SEL,12,???
72,9,_EV_SEL,10,???
73,9,_EV_SEL,4,???
74,9,_EV_SEL,16,???
75,9,_EV_SEL,67108864,???
76,9,_EV_SEL,1.0,???
77,9,_EV_SEL,29,???
78,9,_EV_SEL,0,???
79,9,_EV_SEL,268435597,???
80,9,_EV_SEL,67108864,???
81,9,_EV_SEL,6.0,???
82,9,_EV_SEL,0,???
83,9,_EV_SEL,29,???
84,9,_EV_SEL,20,???
85,9,_EV_SEL,10,???
86,9,_EV_SEL,4294966952,???
87,9,_EV_SEL,167772160,???
88,9,_EV_SEL,738197504,???
89,9,_EV_SEL,18,???
90,9,_EV_SEL,67108864,???
91,9,_EV_SEL,1871.0,Unset Bit
92,9,_EV_SEL,29,???
93,9,_EV_SEL,5,???
94,9,_EV_SEL,268435584,???
95,9,_EV_SEL,67108864,???
96,9,_EV_SEL,4.0,???
97,9,_EV_SEL,10,???
98,9,_EV_SEL,29,???
99,9,_EV_SEL,10,???
100,9,_EV_SEL,4,???
101,9,_EV_SEL,12,???
0,10,_EV_TURN1,9,???
1,10,_EV_TURN1,67108864,???
2,10,_EV_TURN1,1.0,???
3,10,_EV_TURN1,29,???
4,10,_EV_TURN1,12,???
0,11,_EV_TURN3,9,???
1,11,_EV_TURN3,67108864,???
2,11,_EV_TURN3,1.0,???
3,11,_EV_TURN3,29,???
4,11,_EV_TURN3,16,???
5,11,_EV_TURN3,67108864,???
6,11,_EV_TURN3,1.0,???
7,11,_EV_TURN3,29,???
8,11,_EV_TURN3,59,???
9,11,_EV_TURN3,67108864,???
10,11,_EV_TURN3,5.0,???
11,11,_EV_TURN3,29,???
12,11,_EV_TURN3,11,???
13,11,_EV_TURN3,181720,???
14,11,_EV_TURN3,254,???
15,11,_EV_TURN3,0,???
16,11,_EV_TURN3,268435543,???
17,11,_EV_TURN3,67108864,???
18,11,_EV_TURN3,0.0,???
19,11,_EV_TURN3,4,???
